county,CZ,cz_label
20115,214,"Hutchinson, KS"
20057,204,"Dodge City, KS"
20189,218,"Hugoton, KS"
20159,214,"Hutchinson, KS"
20151,196,"Pratt, KS"
51710,401,"Virginia Beach, VA"
51810,401,"Virginia Beach, VA"
51013,91,"Washington, DC"
48191,508,"Plainview, TX"
48269,503,"Snyder, TX"
48171,524,"Kerrville, TX"
48435,514,"San Angelo, TX"
48159,55,"Texarkana, TX"
13273,107,"Albany, GA"
13249,122,"Americus, GA"
13277,111,"Tifton, GA"
20061,205,"Manhattan, KS"
20193,212,"Colby, KS"
20143,210,"Salina, KS"
20205,202,"Bartlesville, OK"
20109,212,"Colby, KS"
51550,401,"Virginia Beach, VA"
53039,456,"The Dalles, OR"
53069,449,"Portland, OR"
48131,509,"Alice, TX"
48283,306,"San Antonio, TX"
48429,518,"Graham, TX"
48503,518,"Graham, TX"
48195,446,"Guymon, OK"
48023,503,"Snyder, TX"
48127,517,"Del Rio, TX & Eagle Pass, TX"
48169,505,"Lubbock, TX"
13255,117,"Atlanta, GA"
13165,115,"Savannah, GA"
20067,77,"Ulysses, KS"
20199,213,"Goodland, KS"
20033,196,"Pratt, KS"
20101,217,"Scott City, KS"
21157,159,"Paducah, KY"
21083,159,"Paducah, KY"
21049,221,"Lexington, KY"
53051,135,"Spokane, WA"
54053,421,"Athens, OH"
48137,519,"Uvalde, TX"
48095,514,"San Angelo, TX"
21193,229,"Hazard, KY"
21229,219,"Bardstown, KY & Campbellsville, KY"
13193,122,"Americus, GA"
13175,121,"Dublin, GA"
21087,219,"Bardstown, KY & Campbellsville, KY"
45033,474,"Myrtle Beach, SC"
54035,565,"Charleston, WV"
54051,422,"Wheeling, WV"
21137,227,"Danville, KY"
21065,233,"Richmond, KY"
21129,229,"Hazard, KY"
13257,109,"Gainesville, GA"
13005,106,"Douglas, GA"
46135,354,"Yankton, SD"
46099,295,"Sioux Falls, SD"
46027,354,"Yankton, SD"
54055,548,"Bluefield, WV"
54069,422,"Wheeling, WV"
22049,243,"Monroe, LA"
22093,240,"New Orleans, LA"
23001,248,"Portland, ME"
13161,106,"Douglas, GA"
13065,112,"Valdosta, GA"
46053,482,"Winner, SD"
46039,476,"Brookings, SD & Watertown, SD"
46101,295,"Sioux Falls, SD"
54029,422,"Wheeling, WV"
55127,576,"Milwaukee, WI"
23011,248,"Portland, ME"
26087,272,"Detroit, MI"
16045,129,"Boise, ID"
17053,147,"Champaign, IL & Bloomington, IL"
46109,281,"Milbank, SD"
46091,281,"Milbank, SD"
55093,278,"Minneapolis, MN"
55063,289,"La Crosse, WI"
27003,278,"Minneapolis, MN"
27123,278,"Minneapolis, MN"
17169,146,"Springfield, IL"
17035,148,"Decatur, IL"
18107,161,"Lafayette, IN"
18103,167,"Logansport, IN"
46102,351,"Alliance, NE"
46019,479,"Rapid City, SD"
55061,572,"Green Bay, WI"
55065,574,"Madison, WI"
56011,579,"Gillette, WY"
56005,579,"Gillette, WY"
27111,288,"Alexandria, MN & Fergus Falls, MN"
27141,280,"St. Cloud, MN"
18179,163,"Fort Wayne, IN"
18063,166,"Indianapolis, IN"
18035,165,"Muncie, IN"
18005,164,"Columbus, IN"
18021,149,"Terre Haute, IN"
47069,491,"Jackson, TN"
47103,10,"Huntsville, AL"
5059,45,"Hot Springs, AR"
5105,49,"Little Rock, AR"
22027,244,"Shreveport, LA"
23009,250,"Bangor, ME"
23029,250,"Bangor, ME"
24041,89,"Dover, DE"
24045,89,"Dover, DE"
24003,252,"Baltimore, MD"
1045,3,"Dothan, AL"
1105,4,"Tuscaloosa, AL"
17143,145,"Peoria, IL"
17071,155,"Burlington, IA"
19043,177,"Platteville, WI"
18113,163,"Fort Wayne, IN"
19191,186,"Decorah, IA"
24510,252,"Baltimore, MD"
1031,3,"Dothan, AL"
1011,1,"Montgomery, AL"
31083,353,"Kearney, NE"
31147,199,"Falls City, NE"
17193,150,"Olney, IL"
17011,145,"Peoria, IL"
19129,190,"Omaha, NE"
18079,164,"Columbus, IN"
26093,272,"Detroit, MI"
26043,271,"Marinette, WI"
26001,260,"Alpena, MI"
31153,190,"Omaha, NE"
31161,351,"Alliance, NE"
17025,150,"Olney, IL"
16071,139,"Logan, UT"
18095,166,"Indianapolis, IN"
20103,194,"Kansas City, MO"
26031,267,"Petoskey, MI & Cheboygan, MI"
27063,286,"Worthington, MN"
27105,286,"Worthington, MN"
33003,365,"Nashua, NH"
35031,32,"Gallup, NM"
16019,131,"Idaho Falls, ID"
17145,142,"Carbondale, IL"
26009,263,"Traverse City, MI"
20209,194,"Kansas City, MO"
27045,287,"Rochester, MN"
27169,296,"Eau Claire, WI"
35035,377,"Alamogordo, NM"
37045,394,"Charlotte, NC"
37145,403,"Raleigh, NC"
16055,133,"Coeur d'Alene, ID"
17203,145,"Peoria, IL"
17123,145,"Peoria, IL"
20121,194,"Kansas City, MO"
20183,216,"Beloit, KS"
20201,206,"Concordia, KS"
27025,278,"Minneapolis, MN"
27091,286,"Worthington, MN"
35009,374,"Clovis, NM"
35029,36,"Deming, NM"
36073,390,"Rochester, NY"
17101,153,"Vincennes, IN"
17151,154,"Harrisburg, IL"
17131,156,"Davenport, IA"
36005,382,"New York, NY"
20019,202,"Bartlesville, OK"
28059,305,"Gulfport, MS"
28045,305,"Gulfport, MS"
37179,394,"Charlotte, NC"
37187,396,"Washington, NC"
17015,144,"Rockford, IL"
26161,272,"Detroit, MI"
36055,390,"Rochester, NY"
20075,211,"Garden City, KS"
36057,380,"Albany, NY"
28113,298,"McComb, MS & Brookhaven, MS"
28027,303,"Oxford, MS"
28057,297,"Tupelo, MS"
37077,403,"Raleigh, NC"
37073,401,"Virginia Beach, VA"
18019,168,"Louisville, KY"
18167,149,"Terre Haute, IN"
21145,159,"Paducah, KY"
40099,435,"Ardmore, OK"
28093,51,"Memphis, TN"
28041,305,"Gulfport, MS"
34029,370,"Long Branch, NJ"
34025,370,"Long Branch, NJ"
18097,166,"Indianapolis, IN"
18077,169,"Madison, IN"
26081,262,"Grand Rapids, MI"
40123,435,"Ardmore, OK"
8041,78,"Colorado Springs, CO"
29145,198,"Joplin, MO"
29213,310,"Springfield, MO"
29155,56,"Blytheville, AR"
34017,369,"Newark, NJ & Jersey City, NJ"
34039,369,"Newark, NJ & Jersey City, NJ"
18171,161,"Lafayette, IN"
26125,272,"Detroit, MI"
21105,159,"Paducah, KY"
36087,388,"Poughkeepsie, NY"
40109,437,"Oklahoma City, OK"
29153,41,"Mountain Home, AR"
29091,319,"West Plains, MO"
29011,198,"Joplin, MO"
40115,439,"Miami, OK"
40151,434,"Enid, OK"
18141,171,"South Bend, IN"
26027,171,"South Bend, IN"
26067,262,"Grand Rapids, MI"
21053,234,"Somerset, KY"
36003,381,"Buffalo, NY"
29165,194,"Kansas City, MO"
29163,141,"Quincy, IL"
41057,459,"Newport, OR & Lincoln City, OR"
41027,456,"The Dalles, OR"
26069,260,"Alpena, MI"
18155,169,"Madison, IN"
18177,172,"Richmond, IN"
21091,235,"Owensboro, KY"
21041,169,"Madison, IN"
29147,320,"Maryville, MO"
29005,308,"Nebraska City, NE"
41059,460,"Kennewick, WA"
42073,426,"Youngstown, OH"
42009,464,"Altoona, PA"
19155,190,"Omaha, NE"
19005,177,"Platteville, WI"
36021,380,"Albany, NY"
26133,275,"Cadillac, MI"
29045,155,"Burlington, IA"
29009,310,"Springfield, MO"
42085,426,"Youngstown, OH"
42083,467,"St. Marys, PA"
42015,466,"Williamsport, PA"
42123,385,"Erie, PA"
18163,162,"Evansville, IN"
26157,272,"Detroit, MI"
26023,266,"Kalamazoo, MI"
21047,232,"Clarksville, TN"
40037,440,"Tulsa, OK"
29217,316,"Nevada, MO"
30101,335,"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT"
31135,347,"North Platte, NE"
44001,256,"Providence, RI"
17195,144,"Rockford, IL"
18029,169,"Madison, IN"
19071,176,"Creston, IA"
21185,168,"Louisville, KY"
40009,436,"Weatherford, OK & Elk City, OK"
26131,273,"Ironwood, MI"
1125,4,"Tuscaloosa, AL"
24011,89,"Dover, DE"
1015,6,"Anniston, AL"
17159,150,"Olney, IL"
13119,120,"Athens, GA"
19145,176,"Creston, IA"
19167,191,"Sioux Center, IA"
19189,185,"Mason City, IA & Austin, MN"
26077,266,"Kalamazoo, MI"
26057,264,"Saginaw, MI"
26145,264,"Saginaw, MI"
22109,241,"Houma, LA"
8119,78,"Colorado Springs, CO"
22117,240,"New Orleans, LA"
22085,244,"Shreveport, LA"
22119,244,"Shreveport, LA"
55069,569,"Wausau, WI"
55019,569,"Wausau, WI"
55123,289,"La Crosse, WI"
18039,171,"South Bend, IN"
18001,163,"Fort Wayne, IN"
26113,275,"Cadillac, MI"
17057,145,"Peoria, IL"
40083,437,"Oklahoma City, OK"
36069,390,"Rochester, NY"
19101,178,"Ottumwa, IA"
19115,180,"Cedar Rapids, IA"
19123,178,"Ottumwa, IA"
20133,193,"Parsons, KS & Chanute, KS"
20113,214,"Hutchinson, KS"
55053,296,"Eau Claire, WI"
55015,573,"Appleton, WI"
55027,573,"Appleton, WI"
18151,163,"Fort Wayne, IN"
19139,180,"Cedar Rapids, IA"
26037,269,"Lansing, MI"
19059,188,"Spencer, IA"
21111,168,"Louisville, KY"
21037,225,"Cincinnati, OH"
20087,208,"Topeka, KS"
20153,203,"Atwood, KS & St. Francis, KS"
20207,193,"Parsons, KS & Chanute, KS"
20123,216,"Beloit, KS"
20179,212,"Colby, KS"
55087,573,"Appleton, WI"
55033,296,"Eau Claire, WI"
55017,296,"Eau Claire, WI"
20129,218,"Hugoton, KS"
20125,202,"Bartlesville, OK"
26019,263,"Traverse City, MI"
18057,166,"Indianapolis, IN"
36083,380,"Albany, NY"
21225,231,"Henderson, KY"
21199,234,"Somerset, KY"
21021,227,"Danville, KY"
55077,574,"Madison, WI"
55091,296,"Eau Claire, WI"
55119,569,"Wausau, WI"
20181,213,"Goodland, KS"
36093,380,"Albany, NY"
20035,200,"Wichita, KS"
20089,216,"Beloit, KS"
36035,380,"Albany, NY"
5031,46,"Jonesboro, AR"
1007,4,"Tuscaloosa, AL"
30041,325,"Great Falls, MT"
47111,490,"Nashville, TN"
55115,572,"Green Bay, WI"
56043,582,"Riverton, WY"
40131,440,"Tulsa, OK"
36007,383,"Binghamton, NY"
5149,54,"Russellville, AR"
5087,42,"Fayetteville, AR"
54061,566,"Morgantown, WV"
55079,576,"Milwaukee, WI"
56019,324,"Sheridan, WY"
56017,582,"Riverton, WY"
40017,437,"Oklahoma City, OK"
6031,64,"Fresno, CA"
8017,77,"Ulysses, KS"
8121,85,"Sterling, CO"
55101,152,"Chicago, IL"
55045,574,"Madison, WI"
55125,575,"Rhinelander, WI"
1067,3,"Dothan, AL"
1017,7,"Columbus, GA"
36107,383,"Binghamton, NY"
13253,103,"Tallahassee, FL"
13169,113,"Macon, GA & Warner Robins, GA"
56023,132,"Evanston, WY"
51011,545,"Lynchburg, VA"
1077,10,"Huntsville, AL"
4019,33,"Tucson, AZ"
36027,388,"Poughkeepsie, NY"
40031,438,"Wichita Falls, TX & Lawton, OK"
26111,264,"Saginaw, MI"
13129,110,"Dalton, GA"
13207,113,"Macon, GA & Warner Robins, GA"
13227,119,"Woodstock, GA & Canton, GA"
51173,393,"Wytheville, VA & Galax, VA"
51680,545,"Lynchburg, VA"
5143,42,"Fayetteville, AR"
5089,41,"Mountain Home, AR"
6067,62,"Sacramento, CA"
10001,89,"Dover, DE"
12113,100,"Pensacola, FL"
40051,437,"Oklahoma City, OK"
26025,266,"Kalamazoo, MI"
40047,434,"Enid, OK"
13167,121,"Dublin, GA"
13023,113,"Macon, GA & Warner Robins, GA"
51025,397,"Roanoke Rapids, NC"
51630,550,"Fredericksburg, VA"
12011,96,"Miami, FL"
12003,93,"Jacksonville, FL"
8099,75,"Lamar, CO"
42117,467,"St. Marys, PA"
13123,119,"Woodstock, GA & Canton, GA"
13243,3,"Dothan, AL"
51760,544,"Richmond, VA"
51045,547,"Roanoke, VA"
17149,141,"Quincy, IL"
17077,142,"Carbondale, IL"
44003,256,"Providence, RI"
17155,145,"Peoria, IL"
17075,157,"Kankakee, IL"
13093,111,"Tifton, GA"
13053,7,"Columbus, GA"
51049,549,"South Boston, VA & Farmville, VA"
51540,542,"Charlottesville, VA"
17079,148,"Decatur, IL"
17167,146,"Springfield, IL"
13083,118,"Chattanooga, TN"
18173,162,"Evansville, IN"
18043,168,"Louisville, KY"
13173,112,"Valdosta, GA"
13037,3,"Dothan, AL"
51775,547,"Roanoke, VA"
51770,547,"Roanoke, VA"
17141,144,"Rockford, IL"
17061,146,"Springfield, IL"
18165,149,"Terre Haute, IN"
26117,264,"Saginaw, MI"
26159,266,"Kalamazoo, MI"
16053,134,"Twin Falls, ID"
18059,166,"Indianapolis, IN"
18109,166,"Indianapolis, IN"
51079,542,"Charlottesville, VA"
51820,546,"Harrisonburg, VA"
51678,557,"Lexington, VA & Buena Vista, VA"
13061,3,"Dothan, AL"
17173,148,"Decatur, IL"
17105,147,"Champaign, IL & Bloomington, IL"
19085,190,"Omaha, NE"
20191,200,"Wichita, KS"
20037,198,"Joplin, MO"
18017,167,"Logansport, IN"
18065,166,"Indianapolis, IN"
18133,149,"Terre Haute, IN"
19175,176,"Creston, IA"
19047,179,"Denison, IA & Atlantic, IA"
54101,568,"Summersville, WV"
54079,565,"Charleston, WV"
17045,149,"Terre Haute, IN"
17005,143,"Alton, IL"
26091,274,"Jackson, MI"
18031,170,"Greensburg, IN"
18117,173,"Bloomington, IN"
20021,198,"Joplin, MO"
19081,185,"Mason City, IA & Austin, MN"
19033,185,"Mason City, IA & Austin, MN"
19151,183,"Storm Lake, IA"
19161,183,"Storm Lake, IA"
19103,180,"Cedar Rapids, IA"
54097,566,"Morgantown, WV"
54015,565,"Charleston, WV"
55005,571,"Rice Lake, WI"
26153,261,"Marquette, MI"
18007,161,"Lafayette, IN"
18127,174,"Hammond, IN & Michigan City, IN & Gary, IN"
20091,194,"Kansas City, MO"
20137,207,"Norton, KS"
20013,199,"Falls City, NE"
5063,52,"Batesville, AR"
46071,483,"Counties: Haakon Co., SD, Jackson Co., SD"
47177,492,"Cookeville, TN"
47169,490,"Nashville, TN"
29043,310,"Springfield, MO"
29109,310,"Springfield, MO"
29115,315,"Chillicothe, MO"
38101,411,"Minot, ND"
38049,411,"Minot, ND"
38103,414,"Carrington, ND"
46065,485,"Pierre, SD"
47017,488,"Paris, TN"
47007,118,"Chattanooga, TN"
35025,376,"Odessa, TX & Midland, TX"
29219,160,"St. Louis, MO"
29117,315,"Chillicothe, MO"
38025,344,"Dickinson, ND"
39157,423,"Canton, OH"
39023,424,"Dayton, OH"
47015,487,"Murfreesboro, TN"
47061,487,"Murfreesboro, TN"
36101,386,"Ithaca, NY & Elmira, NY"
37185,403,"Raleigh, NC"
38033,344,"Dickinson, ND"
29003,195,"St. Joseph, MO"
29035,313,"Poplar Bluff, MO"
29007,309,"Columbia, MO"
39109,424,"Dayton, OH"
39149,424,"Dayton, OH"
39113,424,"Dayton, OH"
47075,491,"Jackson, TN"
47023,491,"Jackson, TN"
39081,422,"Wheeling, WV"
39039,427,"Toledo, OH"
46121,356,"Valentine, NE"
29059,310,"Springfield, MO"
29089,309,"Columbia, MO"
29185,311,"Sedalia, MO & Warrensburg, MO"
39041,428,"Columbus, OH"
39019,423,"Canton, OH"
39131,432,"Chillicothe, OH & Portsmouth, OH"
47153,118,"Chattanooga, TN"
47095,495,"Dyersburg, TN"
47115,118,"Chattanooga, TN"
47161,232,"Clarksville, TN"
29093,321,"Farmington, MO"
29063,195,"St. Joseph, MO"
29203,319,"West Plains, MO"
39045,428,"Columbus, OH"
39153,420,"Cleveland, OH"
39091,431,"Findlay, OH"
48397,445,"Dallas, TX"
48123,511,"Victoria, TX"
48209,502,"Austin, TX"
48489,499,"McAllen, TX"
48017,374,"Clovis, NM"
30111,327,"Billings, MT"
30097,338,"Livingston, MT"
39117,419,"Mansfield, OH"
39159,428,"Columbus, OH"
39057,424,"Dayton, OH"
48299,502,"Austin, TX"
48257,376,"Odessa, TX & Midland, TX"
48181,445,"Dallas, TX"
48075,513,"Childress, TX"
48483,525,"Pampa, TX"
51073,555,"Newport News, VA"
51735,555,"Newport News, VA"
53061,561,"Seattle, WA"
30065,327,"Billings, MT"
30019,330,"Plentywood, MT"
31041,349,"Broken Bow, NE"
39151,423,"Canton, OH"
39083,428,"Columbus, OH"
39075,423,"Canton, OH"
48291,501,"Houston, TX"
48031,502,"Austin, TX"
48219,505,"Lubbock, TX"
48149,515,"Gonzales, TX"
48221,527,"Fort Worth, TX"
51169,489,"Johnson City, TN"
51071,547,"Roanoke, VA"
31045,351,"Alliance, NE"
31123,348,"Cheyenne, WY"
31037,350,"Columbus, NE"
31039,190,"Omaha, NE"
39071,425,"Washington Court House, OH & Wilmington, OH"
39173,427,"Toledo, OH"
39055,420,"Cleveland, OH"
48065,500,"Amarillo, TX"
48143,510,"Stephenville, TX & Brownwood, TX"
24039,89,"Dover, DE"
25023,254,"Boston, MA"
1127,5,"Birmingham, AL"
26033,268,"Sault Ste. Marie, MI"
39051,427,"Toledo, OH"
40129,436,"Weatherford, OK & Elk City, OK"
40025,218,"Hugoton, KS"
31023,350,"Columbus, NE"
31011,350,"Columbus, NE"
31117,347,"North Platte, NE"
31079,357,"Grand Island, NE"
39121,430,"Parkersburg, WV"
39031,423,"Canton, OH"
40121,443,"McAlester, OK"
1057,12,"Hamilton, AL"
27099,185,"Mason City, IA & Austin, MN"
27157,287,"Rochester, MN"
41041,459,"Newport, OR & Lincoln City, OR"
41009,449,"Portland, OR"
42105,467,"St. Marys, PA"
31159,358,"Lincoln, NE"
31019,353,"Kearney, NE"
31097,308,"Nebraska City, NE"
40137,438,"Wichita Falls, TX & Lawton, OK"
40149,436,"Weatherford, OK & Elk City, OK"
40077,443,"McAlester, OK"
27135,292,"Roseau, MN"
29021,195,"St. Joseph, MO"
27041,288,"Alexandria, MN & Fergus Falls, MN"
27057,277,"Bemidji, MN & Brainerd, MN"
27029,277,"Bemidji, MN & Brainerd, MN"
27159,288,"Alexandria, MN & Fergus Falls, MN"
31001,345,"Hastings, NE"
31099,353,"Kearney, NE"
31017,352,"O'Neill, NE"
40063,437,"Oklahoma City, OK"
40093,434,"Enid, OK"
29209,310,"Springfield, MO"
29127,141,"Quincy, IL"
31031,356,"Valentine, NE"
27143,293,"Otsego, MN & St. Michael, MN"
28067,304,"Hattiesburg, MS"
28017,297,"Tupelo, MS"
28013,297,"Tupelo, MS"
31005,347,"North Platte, NE"
32027,363,"Elko, NV"
32021,361,"Reno, NV"
33001,365,"Nashua, NH"
40055,442,"Altus, OK"
41069,453,"Counties: Gilliam Co., OR, Wheeler Co., OR"
31055,190,"Omaha, NE"
28125,300,"Greenville, MS"
28159,302,"Starkville, MS & Columbus, MS"
28145,297,"Tupelo, MS"
35001,371,"Albuquerque, NM"
35047,373,"Las Vegas, NM"
35053,371,"Albuquerque, NM"
42011,465,"Allentown, PA"
42087,468,"State College, PA"
31015,352,"O'Neill, NE"
31057,355,"McCook, NE"
31049,87,"Sidney, NE"
28097,301,"Greenwood, MS & Grenada, MS"
28007,299,"Jackson, MS"
28061,304,"Hattiesburg, MS"
28015,301,"Greenwood, MS & Grenada, MS"
28105,302,"Starkville, MS & Columbus, MS"
35057,371,"Albuquerque, NM"
35028,371,"Albuquerque, NM"
36109,386,"Ithaca, NY & Elmira, NY"
42053,385,"Erie, PA"
42093,466,"Williamsport, PA"
42107,465,"Allentown, PA"
31177,190,"Omaha, NE"
32009,362,"Las Vegas, NV"
32013,363,"Elko, NV"
28065,304,"Hattiesburg, MS"
28063,245,"Vicksburg, MS"
36121,381,"Buffalo, NY"
37105,398,"Fayetteville, NC"
42065,385,"Erie, PA"
42047,467,"St. Marys, PA"
45071,472,"Columbia, SC"
46077,476,"Brookings, SD & Watertown, SD"
46043,480,"Parkston, SD"
46025,476,"Brookings, SD & Watertown, SD"
46033,479,"Rapid City, SD"
46063,484,"County: Harding Co., SD"
28037,298,"McComb, MS & Brookhaven, MS"
29179,321,"Farmington, MO"
29151,309,"Columbia, MO"
37069,403,"Raleigh, NC"
37003,392,"Hickory, NC"
46111,475,"Mitchell, SD & Huron, SD"
46005,475,"Mitchell, SD & Huron, SD"
46125,295,"Sioux Falls, SD"
46107,485,"Pierre, SD"
16067,136,"Burley, ID"
16051,131,"Idaho Falls, ID"
27067,284,"Willmar, MN"
27085,293,"Otsego, MN & St. Michael, MN"
28133,300,"Greenville, MS"
39103,420,"Cleveland, OH"
40057,442,"Altus, OK"
42069,469,"Scranton, PA"
42041,462,"Harrisburg, PA & Lancaster, PA"
51035,393,"Wytheville, VA & Galax, VA"
54089,567,"Beckley, WV"
17033,153,"Vincennes, IN"
18093,173,"Bloomington, IN"
19113,180,"Cedar Rapids, IA"
19087,155,"Burlington, IA"
28025,302,"Starkville, MS & Columbus, MS"
28115,297,"Tupelo, MS"
28009,51,"Memphis, TN"
47043,490,"Nashville, TN"
55009,572,"Green Bay, WI"
5083,50,"Fort Smith, AR"
19197,189,"Iowa Falls, IA & Hampton, IA"
19187,184,"Fort Dodge, IA"
19125,178,"Ottumwa, IA"
19083,189,"Iowa Falls, IA & Hampton, IA"
