county,CZ,cz_label
19135,178,"Ottumwa, IA"
20095,200,"Wichita, KS"
29073,160,"St. Louis, MO"
13047,118,"Chattanooga, TN"
17137,146,"Springfield, IL"
47087,492,"Cookeville, TN"
48329,376,"Odessa, TX & Midland, TX"
48249,509,"Alice, TX"
48431,514,"San Angelo, TX"
8061,75,"Lamar, CO"
13287,111,"Tifton, GA"
20063,212,"Colby, KS"
20065,209,"Hays, KS"
21061,220,"Bowling Green, KY"
21081,225,"Cincinnati, OH"
39053,421,"Athens, OH"
39155,426,"Youngstown, OH"
42007,463,"Pittsburgh, PA"
49039,536,"Salt Lake City, UT"
51690,556,"Martinsville, VA"
55139,573,"Appleton, WI"
72009,587,"Cayey, PR"
27095,280,"St. Cloud, MN"
31109,358,"Lincoln, NE"
38069,416,"Rugby, ND"
46029,476,"Brookings, SD & Watertown, SD"
21113,221,"Lexington, KY"
46047,479,"Rapid City, SD"
47047,51,"Memphis, TN"
17067,155,"Burlington, IA"
18111,174,"Hammond, IN & Michigan City, IN & Gary, IN"
19089,186,"Decorah, IA"
18067,166,"Indianapolis, IN"
72101,588,"Arecibo, PR"
72117,585,"Aguadilla, PR"
72143,588,"Arecibo, PR"
1061,3,"Dothan, AL"
21077,225,"Cincinnati, OH"
48365,526,"Longview, TX"
51700,555,"Newport News, VA"
20039,207,"Norton, KS"
21161,228,"Maysville, KY"
40119,444,"Stillwater, OK"
72085,586,"Caguas, PR"
12085,95,"Palm Bay, FL & Port St. Lucie, FL"
17063,152,"Chicago, IL"
27011,281,"Milbank, SD"
28003,297,"Tupelo, MS"
31065,353,"Kearney, NE"
51115,555,"Newport News, VA"
1079,10,"Huntsville, AL"
1027,6,"Anniston, AL"
27133,295,"Sioux Falls, SD"
5049,52,"Batesville, AR"
39001,225,"Cincinnati, OH"
17117,143,"Alton, IL"
32007,363,"Elko, NV"
35003,36,"Deming, NM"
39111,422,"Wheeling, WV"
22011,239,"Beaumont, TX & Lake Charles, LA"
51089,556,"Martinsville, VA"
29186,321,"Farmington, MO"
32510,361,"Reno, NV"
16017,135,"Spokane, WA"
17157,142,"Carbondale, IL"
47109,491,"Jackson, TN"
48505,533,"Zapata, TX & Medina, TX"
8009,75,"Lamar, CO"
51077,393,"Wytheville, VA & Galax, VA"
53059,449,"Portland, OR"
35013,375,"El Paso, TX"
36015,386,"Ithaca, NY & Elmira, NY"
26101,276,"Ludington, MI & Manistee, MI"
19131,185,"Mason City, IA & Austin, MN"
19159,176,"Creston, IA"
26127,262,"Grand Rapids, MI"
1087,7,"Columbus, GA"
27047,185,"Mason City, IA & Austin, MN"
27049,287,"Rochester, MN"
53003,137,"Lewiston, ID & Pullman, WA"
55089,576,"Milwaukee, WI"
56021,348,"Cheyenne, WY"
48147,445,"Dallas, TX"
53009,560,"Port Angeles, WA"
54077,566,"Morgantown, WV"
20107,194,"Kansas City, MO"
20117,206,"Concordia, KS"
40043,441,"Woodward, OK"
27155,281,"Milbank, SD"
27081,284,"Willmar, MN"
28075,9,"Meridian, MS"
28141,297,"Tupelo, MS"
5047,50,"Fort Smith, AR"
5135,52,"Batesville, AR"
12043,99,"Cape Coral, FL"
55071,577,"Sheboygan, WI"
56001,81,"Laramie, WY"
5097,45,"Hot Springs, AR"
22023,239,"Beaumont, TX & Lake Charles, LA"
31067,358,"Lincoln, NE"
31145,355,"McCook, NE"
28147,298,"McComb, MS & Brookhaven, MS"
29129,317,"Trenton, MO"
30011,328,"Baker, MT"
31129,345,"Hastings, NE"
37049,402,"Jacksonville, NC"
37175,400,"Asheville, NC"
13063,117,"Atlanta, GA"
13275,103,"Tallahassee, FL"
8039,72,"Denver, CO"
13069,106,"Douglas, GA"
33019,367,"Lebanon, NH & Claremont, NH"
35059,379,"Dumas, TX"
38081,413,"Lisbon, ND & Oakes, ND"
18053,165,"Muncie, IN"
31021,190,"Omaha, NE"
36117,390,"Rochester, NY"
13187,109,"Gainesville, GA"
13081,111,"Tifton, GA"
13197,7,"Columbus, GA"
18099,171,"South Bend, IN"
19037,186,"Decorah, IA"
19095,180,"Cedar Rapids, IA"
19073,182,"Ames, IA"
18085,163,"Fort Wayne, IN"
18131,167,"Logansport, IN"
19121,175,"Des Moines, IA"
20163,209,"Hays, KS"
20127,205,"Manhattan, KS"
36011,384,"Syracuse, NY"
13223,117,"Atlanta, GA"
13225,113,"Macon, GA & Warner Robins, GA"
48163,306,"San Antonio, TX"
20041,205,"Manhattan, KS"
20187,211,"Garden City, KS"
21169,222,"Glasgow, KY"
28091,306,"San Antonio, TX"
28119,303,"Oxford, MS"
20083,204,"Dodge City, KS"
21141,220,"Bowling Green, KY"
45037,471,"Hilton Head Island, SC & Aiken, SC & Bluffton, SC"
37171,404,"Winston-Salem, NC"
13155,111,"Tifton, GA"
48307,528,"Brady, TX"
48045,508,"Plainview, TX"
48003,376,"Odessa, TX & Midland, TX"
48463,519,"Uvalde, TX"
26119,270,"Houghton Lake, MI"
29017,312,"Cape Girardeau, MO"
29071,160,"St. Louis, MO"
30103,341,"Colstrip, MT & Lame Deer, MT"
46105,408,"Bowman, ND"
48117,374,"Clovis, NM"
50019,367,"Lebanon, NH & Claremont, NH"
13109,115,"Savannah, GA"
13201,103,"Tallahassee, FL"
15005,127,"Kahului, HI & Kihei, HI"
22007,241,"Houma, LA"
23019,250,"Bangor, ME"
27065,278,"Minneapolis, MN"
31185,357,"Grand Island, NE"
35049,371,"Albuquerque, NM"
37025,394,"Charlotte, NC"
72149,589,"Ponce, PR"
72049,592,"Culebra, PR"
12005,94,"Panama City, FL"
12111,95,"Palm Bay, FL & Port St. Lucie, FL"
29051,309,"Columbia, MO"
29137,322,"Moberly, MO"
30017,329,"Miles City, MT"
47039,491,"Jackson, TN"
72087,590,"San Juan, PR"
17099,145,"Peoria, IL"
13087,103,"Tallahassee, FL"
13045,6,"Anniston, AL"
46069,478,"Chamberlain, SD"
48439,527,"Fort Worth, TX"
30095,327,"Billings, MT"
31137,353,"Kearney, NE"
48113,445,"Dallas, TX"
48497,527,"Fort Worth, TX"
17115,148,"Decatur, IL"
17181,142,"Carbondale, IL"
17021,148,"Decatur, IL"
48085,445,"Dallas, TX"
48375,500,"Amarillo, TX"
48303,505,"Lubbock, TX"
48093,510,"Stephenville, TX & Brownwood, TX"
31141,350,"Columbus, NE"
31063,353,"Kearney, NE"
31093,357,"Grand Island, NE"
31081,357,"Grand Island, NE"
48251,527,"Fort Worth, TX"
48451,514,"San Angelo, TX"
48309,504,"Killeen, TX"
48059,512,"Abilene, TX"
48179,525,"Pampa, TX"
17191,150,"Olney, IL"
5033,50,"Fort Smith, AR"
48253,512,"Abilene, TX"
55041,575,"Rhinelander, WI"
55099,570,"Ashland, WI"
1093,12,"Hamilton, AL"
32019,361,"Reno, NV"
35061,371,"Albuquerque, NM"
48493,306,"San Antonio, TX"
48281,504,"Killeen, TX"
48177,515,"Gonzales, TX"
48305,505,"Lubbock, TX"
5077,39,"Forrest City, AR"
6071,37,"Los Angeles, CA"
6003,59,"San Diego, CA"
6049,69,"Klamath Falls, OR & Altamont, OR"
9150,88,"Hartford, CT & Bridgeport, CT"
8063,77,"Ulysses, KS"
26011,264,"Saginaw, MI"
36095,380,"Albany, NY"
36099,390,"Rochester, NY"
48151,520,"Sweetwater, TX"
48327,528,"Brady, TX"
48389,376,"Odessa, TX & Midland, TX"
48433,512,"Abilene, TX"
49021,364,"St. George, UT"
49027,539,"Delta, UT"
39085,420,"Cleveland, OH"
41029,457,"Medford, OR"
12015,97,"North Port, FL & Port Charlotte, FL"
12063,94,"Panama City, FL"
36037,381,"Buffalo, NY"
37001,391,"Burlington, NC"
37063,403,"Raleigh, NC"
49031,537,"Richfield, UT"
51109,542,"Charlottesville, VA"
51091,546,"Harrisonburg, VA"
51530,557,"Lexington, VA & Buena Vista, VA"
54041,566,"Morgantown, WV"
55137,573,"Appleton, WI"
42057,253,"Hagerstown, MD & Frederick, MD"
42039,385,"Erie, PA"
29161,318,"Rolla, MO"
17113,147,"Champaign, IL & Bloomington, IL"
17051,143,"Alton, IL"
26049,272,"Detroit, MI"
37191,405,"Greenville, NC"
37097,394,"Charlotte, NC"
55021,574,"Madison, WI"
55097,569,"Wausau, WI"
56031,583,"Torrington, WY"
56027,581,"Casper, WY"
29131,314,"Osage Beach, MO & Eldon, MO & Camdenton, MO"
29229,319,"West Plains, MO"
29177,194,"Kansas City, MO"
21015,225,"Cincinnati, OH"
36039,380,"Albany, NY"
37109,394,"Charlotte, NC"
37067,404,"Winston-Salem, NC"
38027,414,"Carrington, ND"
72119,590,"San Juan, PR"
72033,590,"San Juan, PR"
29001,307,"Kirksville, MO"
30107,327,"Billings, MT"
31111,347,"North Platte, NE"
51021,393,"Wytheville, VA & Galax, VA"
51600,91,"Washington, DC"
51580,543,"Covington, VA"
38041,344,"Dickinson, ND"
38057,412,"Bismarck, ND"
72053,590,"San Juan, PR"
72054,588,"Arecibo, PR"
31179,346,"Norfolk, NE"
31119,346,"Norfolk, NE"
31139,346,"Norfolk, NE"
31009,349,"Broken Bow, NE"
54105,430,"Parkersburg, WV"
55047,573,"Appleton, WI"
39049,428,"Columbus, OH"
39063,431,"Findlay, OH"
39077,429,"Sandusky, OH"
72107,587,"Cayey, PR"
31149,352,"O'Neill, NE"
37081,404,"Winston-Salem, NC"
37195,406,"Rocky Mount, NC & Wilson, NC"
21143,231,"Henderson, KY"
21057,234,"Somerset, KY"
39033,419,"Mansfield, OH"
39165,225,"Cincinnati, OH"
39129,428,"Columbus, OH"
72013,588,"Arecibo, PR"
72125,591,"San Germán, PR & Mayagüez, PR"
38063,410,"Counties: Benson Co., ND, Nelson Co., ND, Ramsey Co., ND"
38045,413,"Lisbon, ND & Oakes, ND"
38039,409,"Valley City, ND"
38065,412,"Bismarck, ND"
21039,159,"Paducah, KY"
22095,240,"New Orleans, LA"
40103,444,"Stillwater, OK"
40005,435,"Ardmore, OK"
72043,589,"Ponce, PR"
72129,586,"Caguas, PR"
39097,428,"Columbus, OH"
39169,423,"Canton, OH"
40107,440,"Tulsa, OK"
27007,277,"Bemidji, MN & Brainerd, MN"
27001,277,"Bemidji, MN & Brainerd, MN"
27033,286,"Worthington, MN"
27051,288,"Alexandria, MN & Fergus Falls, MN"
42079,469,"Scranton, PA"
42081,466,"Williamsport, PA"
72019,587,"Cayey, PR"
72027,588,"Arecibo, PR"
40039,436,"Weatherford, OK & Elk City, OK"
40029,435,"Ardmore, OK"
41053,449,"Portland, OR"
27165,282,"Mankato, MN"
28085,298,"McComb, MS & Brookhaven, MS"
28019,302,"Starkville, MS & Columbus, MS"
28069,9,"Meridian, MS"
42075,462,"Harrisburg, PA & Lancaster, PA"
42019,463,"Pittsburgh, PA"
45011,471,"Hilton Head Island, SC & Aiken, SC & Bluffton, SC"
72069,586,"Caguas, PR"
72089,590,"San Juan, PR"
42021,464,"Altoona, PA"
46017,478,"Chamberlain, SD"
46079,295,"Sioux Falls, SD"
46049,477,"Aberdeen, SD"
28077,298,"McComb, MS & Brookhaven, MS"
29123,321,"Farmington, MO"
29187,321,"Farmington, MO"
29049,195,"St. Joseph, MO"
45039,472,"Columbia, SC"
46037,281,"Milbank, SD"
46115,477,"Aberdeen, SD"
72035,587,"Cayey, PR"
72123,589,"Ponce, PR"
72115,585,"Aguadilla, PR"
13307,122,"Americus, GA"
30109,344,"Dickinson, ND"
29079,317,"Trenton, MO"
29121,322,"Moberly, MO"
29061,317,"Trenton, MO"
46021,417,"Mobridge, SD"
47141,492,"Cookeville, TN"
47077,491,"Jackson, TN"
72103,590,"San Juan, PR"
72091,588,"Arecibo, PR"
18091,174,"Hammond, IN & Michigan City, IN & Gary, IN"
26015,262,"Grand Rapids, MI"
20023,203,"Atwood, KS & St. Francis, KS"
40111,440,"Tulsa, OK"
48367,527,"Fort Worth, TX"
48385,519,"Uvalde, TX"
31105,348,"Cheyenne, WY"
31033,87,"Sidney, NE"
72083,591,"San Germán, PR & Mayagüez, PR"
72081,588,"Arecibo, PR"
34037,369,"Newark, NJ & Jersey City, NJ"
31143,357,"Grand Island, NE"
40069,435,"Ardmore, OK"
1133,5,"Birmingham, AL"
37143,401,"Virginia Beach, VA"
40001,433,"Muskogee, OK"
40041,439,"Miami, OK"
31169,345,"Hastings, NE"
38087,408,"Bowman, ND"
19171,181,"Waterloo, IA"
31125,350,"Columbus, NE"
55039,573,"Appleton, WI"
51510,91,"Washington, DC"
30021,329,"Miles City, MT"
31053,190,"Omaha, NE"
35027,377,"Alamogordo, NM"
16047,134,"Twin Falls, ID"
47131,159,"Paducah, KY"
37157,404,"Winston-Salem, NC"
29101,311,"Sedalia, MO & Warrensburg, MO"
31013,351,"Alliance, NE"
30067,338,"Livingston, MT"
39027,425,"Washington Court House, OH & Wilmington, OH"
46059,478,"Chamberlain, SD"
46129,417,"Mobridge, SD"
51590,391,"Burlington, NC"
55109,278,"Minneapolis, MN"
48247,509,"Alice, TX"
17081,151,"Mount Vernon, IL & Centralia, IL"
26149,171,"South Bend, IN"
13211,108,"Milledgeville, GA"
47071,491,"Jackson, TN"
47083,232,"Clarksville, TN"
48133,518,"Graham, TX"
22047,246,"Baton Rouge, LA"
38031,414,"Carrington, ND"
20185,197,"Great Bend, KS"
21163,230,"Elizabethtown, KY"
31073,353,"Kearney, NE"
39163,432,"Chillicothe, OH & Portsmouth, OH"
29181,313,"Poplar Bluff, MO"
31133,199,"Falls City, NE"
37189,395,"Boone, NC"
72151,586,"Caguas, PR"
13159,117,"Atlanta, GA"
42121,385,"Erie, PA"
46057,476,"Brookings, SD & Watertown, SD"
48021,502,"Austin, TX"
48285,511,"Victoria, TX"
40071,444,"Stillwater, OK"
46081,479,"Rapid City, SD"
48267,528,"Brady, TX"
29053,309,"Columbia, MO"
1113,7,"Columbus, GA"
12079,99,"Cape Coral, FL"
18159,166,"Indianapolis, IN"
24013,252,"Baltimore, MD"
37149,407,"Spartanburg, SC"
44009,256,"Providence, RI"
54075,564,"Elkins, WV"
56033,324,"Sheridan, WY"
13077,7,"Columbus, GA"
21165,223,"Mount Sterling, KY & Morehead, KY"
32001,361,"Reno, NV"
46085,478,"Chamberlain, SD"
51037,549,"South Boston, VA & Farmville, VA"
55035,296,"Eau Claire, WI"
72007,586,"Caguas, PR"
72005,585,"Aguadilla, PR"
50011,540,"Burlington, VT"
5053,49,"Little Rock, AR"
51683,91,"Washington, DC"
25021,254,"Boston, MA"
12091,100,"Pensacola, FL"
17055,142,"Carbondale, IL"
31029,355,"McCook, NE"
55055,576,"Milwaukee, WI"
55113,571,"Rice Lake, WI"
1081,7,"Columbus, GA"
39069,427,"Toledo, OH"
51570,544,"Richmond, VA"
28047,305,"Gulfport, MS"
30075,341,"Colstrip, MT & Lame Deer, MT"
17111,152,"Chicago, IL"
17201,144,"Rockford, IL"
18003,163,"Fort Wayne, IN"
13099,3,"Dothan, AL"
20017,201,"Emporia, KS"
26123,262,"Grand Rapids, MI"
8101,78,"Colorado Springs, CO"
21117,225,"Cincinnati, OH"
21103,168,"Louisville, KY"
48393,525,"Pampa, TX"
28099,9,"Meridian, MS"
17127,159,"Paducah, KY"
19057,155,"Burlington, IA"
20003,194,"Kansas City, MO"
28131,305,"Gulfport, MS"
1019,8,"Gadsden, AL"
17187,156,"Davenport, IA"
29067,319,"West Plains, MO"
31151,358,"Lincoln, NE"
39047,425,"Washington Court House, OH & Wilmington, OH"
13281,124,"Andrews, NC"
16009,133,"Coeur d'Alene, ID"
47051,487,"Murfreesboro, TN"
47101,496,"Spring Hill, TN"
18025,168,"Louisville, KY"
19193,192,"Sioux City, IA"
27115,278,"Minneapolis, MN"
29173,141,"Quincy, IL"
31157,348,"Cheyenne, WY"
47139,118,"Chattanooga, TN"
48217,504,"Killeen, TX"
51061,552,"Culpeper, VA"
28031,304,"Hattiesburg, MS"
29015,311,"Sedalia, MO & Warrensburg, MO"
31183,359,"Ord, NE"
37135,403,"Raleigh, NC"
26079,263,"Traverse City, MI"
13131,103,"Tallahassee, FL"
17139,148,"Decatur, IL"
19181,175,"Des Moines, IA"
36089,387,"Plattsburgh, NY"
37169,404,"Winston-Salem, NC"
51065,542,"Charlottesville, VA"
51685,91,"Washington, DC"
55049,574,"Madison, WI"
37197,404,"Winston-Salem, NC"
38091,294,"Grand Forks, ND"
39089,428,"Columbus, OH"
20045,208,"Topeka, KS"
20111,201,"Emporia, KS"
21207,219,"Bardstown, KY & Campbellsville, KY"
38029,415,"Jamestown, ND"
39141,432,"Chillicothe, OH & Portsmouth, OH"
55078,572,"Green Bay, WI"
1059,10,"Huntsville, AL"
1111,6,"Anniston, AL"
5127,50,"Fort Smith, AR"
40127,57,"Idabel, OK & De Queen, AR & Mena, AR"
42109,466,"Williamsport, PA"
46067,480,"Parkston, SD"
48457,498,"Lufkin, TX"
21233,231,"Henderson, KY"
39009,421,"Athens, OH"
1123,6,"Anniston, AL"
40053,434,"Enid, OK"
8045,80,"Rifle, CO & Edwards, CO & Glenwood Springs, CO & Gypsum, CO"
17163,160,"St. Louis, MO"
47171,489,"Johnson City, TN"
48129,500,"Amarillo, TX"
48345,529,"County: Motley Co., TX"
51730,544,"Richmond, VA"
47181,496,"Spring Hill, TN"
49053,364,"St. George, UT"
50013,540,"Burlington, VT"
18153,149,"Terre Haute, IN"
17085,158,"Dubuque, IA"
26075,274,"Jackson, MI"
19007,178,"Ottumwa, IA"
55141,569,"Wausau, WI"
72137,590,"San Juan, PR"
72077,586,"Caguas, PR"
50007,540,"Burlington, VT"
5071,54,"Russellville, AR"
51197,393,"Wytheville, VA & Galax, VA"
53007,559,"Wenatchee, WA"
55073,569,"Wausau, WI"
55131,576,"Milwaukee, WI"
20011,198,"Joplin, MO"
21213,220,"Bowling Green, KY"
40081,437,"Oklahoma City, OK"
72045,590,"San Juan, PR"
72135,590,"San Juan, PR"
42001,462,"Harrisburg, PA & Lancaster, PA"
8014,72,"Denver, CO"
48109,375,"El Paso, TX"
48047,509,"Alice, TX"
27005,279,"Fargo, ND"
1053,11,"Andalusia, AL & Atmore, AL"
17093,152,"Chicago, IL"
40049,435,"Ardmore, OK"
25003,255,"Pittsfield, MA"
48165,523,"Seminole, TX"
56041,132,"Evanston, WY"
5137,52,"Batesville, AR"
27151,284,"Willmar, MN"
28135,303,"Oxford, MS"
20131,199,"Falls City, NE"
19143,191,"Sioux Center, IA"
20007,196,"Pratt, KS"
21191,225,"Cincinnati, OH"
28005,298,"McComb, MS & Brookhaven, MS"
29133,312,"Cape Girardeau, MO"
13145,7,"Columbus, GA"
18137,170,"Greensburg, IN"
20169,210,"Salina, KS"
29107,194,"Kansas City, MO"
18139,166,"Indianapolis, IN"
19015,182,"Ames, IA"
19009,179,"Denison, IA & Atlantic, IA"
40059,441,"Woodward, OK"
42025,465,"Allentown, PA"
31127,308,"Nebraska City, NE"
33011,365,"Nashua, NH"
21171,222,"Glasgow, KY"
28129,304,"Hattiesburg, MS"
29215,319,"West Plains, MO"
29125,318,"Rolla, MO"
20073,201,"Emporia, KS"
20071,213,"Goodland, KS"
46051,281,"Milbank, SD"
48485,438,"Wichita Falls, TX & Lawton, OK"
47175,492,"Cookeville, TN"
48145,504,"Killeen, TX"
37011,395,"Boone, NC"
39105,421,"Athens, OH"
37037,403,"Raleigh, NC"
38093,415,"Jamestown, ND"
42131,469,"Scranton, PA"
50005,367,"Lebanon, NH & Claremont, NH"
5043,40,"Pine Bluff, AR"
12027,97,"North Port, FL & Port Charlotte, FL"
48487,521,"Vernon, TX"
22005,240,"New Orleans, LA"
26039,270,"Houghton Lake, MI"
41011,451,"Roseburg, OR"
46089,477,"Aberdeen, SD"
45081,472,"Columbia, SC"
13117,109,"Gainesville, GA"
48415,503,"Snyder, TX"
48417,512,"Abilene, TX"
27037,278,"Minneapolis, MN"
27125,294,"Grand Forks, ND"
48197,521,"Vernon, TX"
50003,255,"Pittsfield, MA"
47179,489,"Johnson City, TN"
48009,438,"Wichita Falls, TX & Lawton, OK"
48275,503,"Snyder, TX"
22089,240,"New Orleans, LA"
28071,303,"Oxford, MS"
28117,297,"Tupelo, MS"
29175,322,"Moberly, MO"
51043,551,"Winchester, VA"
5125,49,"Little Rock, AR"
48331,504,"Killeen, TX"
53013,460,"Kennewick, WA"
27149,288,"Alexandria, MN & Fergus Falls, MN"
27101,286,"Worthington, MN"
28127,304,"Hattiesburg, MS"
31069,87,"Sidney, NE"
31035,345,"Hastings, NE"
35037,373,"Las Vegas, NM"
36049,389,"Watertown, NY"
13097,117,"Atlanta, GA"
13043,115,"Savannah, GA"
18169,163,"Fort Wayne, IN"
19023,181,"Waterloo, IA"
72065,588,"Arecibo, PR"
28155,302,"Starkville, MS & Columbus, MS"
29039,316,"Nevada, MO"
31077,359,"Ord, NE"
38061,411,"Minot, ND"
39143,429,"Sandusky, OH"
19153,175,"Des Moines, IA"
19049,175,"Des Moines, IA"
20001,193,"Parsons, KS & Chanute, KS"
72095,586,"Caguas, PR"
17039,147,"Champaign, IL & Bloomington, IL"
5027,48,"Magnolia, AR"
40019,435,"Ardmore, OK"
21019,226,"Huntington, WV"
39119,430,"Parkersburg, WV"
40153,441,"Woodward, OK"
46061,475,"Mitchell, SD & Huron, SD"
46045,477,"Aberdeen, SD"
20197,208,"Topeka, KS"
21211,168,"Louisville, KY"
27093,293,"Otsego, MN & St. Michael, MN"
39015,225,"Cincinnati, OH"
17103,144,"Rockford, IL"
